kod_nadzsj_d,Obydlené byty celkem,Obydlené byty - období výstavby nebo rekonstrukce domu: 1919 a dříve,Obydlené byty - období výstavby nebo rekonstrukce domu: 1920 - 1945,Obydlené byty - období výstavby nebo rekonstrukce domu: 1946 - 1970,Obydlené byty - období výstavby nebo rekonstrukce domu: 1971 - 1980,Obydlené byty - období výstavby nebo rekonstrukce domu: 1981 - 1990,Obydlené byty - období výstavby nebo rekonstrukce domu: 1991 - 2000,Obydlené byty - období výstavby nebo rekonstrukce domu: 2001 - 2010,Obydlené byty - období výstavby nebo rekonstrukce domu: 2011 - 2015,Obydlené byty - období výstavby nebo rekonstrukce domu: 2016 a později,Obydlené byty - období výstavby nebo rekonstrukce domu: nezjištěno,Obydlené byty  v rodinných domech,Obydlené byty v rodinných domech - období výstavby nebo rekonstrukce domu: 1919 a dříve,Obydlené byty v rodinných domech - období výstavby nebo rekonstrukce domu: 1920 - 1945,Obydlené byty v rodinných domech - období výstavby nebo rekonstrukce domu: 1946 - 1970,Obydlené byty v rodinných domech - období výstavby nebo rekonstrukce domu: 1971 - 1980,Obydlené byty v rodinných domech - období výstavby nebo rekonstrukce domu: 1981 - 1990,Obydlené byty v rodinných domech - období výstavby nebo rekonstrukce domu: 1991 - 2000,Obydlené byty v rodinných domech - období výstavby nebo rekonstrukce domu: 2001 - 2010,Obydlené byty v rodinných domech - období výstavby nebo rekonstrukce domu: 2011 - 2015,Obydlené byty v rodinných domech - období výstavby nebo rekonstrukce domu: 2016 a později,Obydlené byty v rodinných domech - období výstavby nebo rekonstrukce domu: nezjištěno,Obydlené byty  v bytových domech,Obydlené byty v bytových domech - období výstavby nebo rekonstrukce domu: 1919 a dříve,Obydlené byty v bytových domech - období výstavby nebo rekonstrukce domu: 1920 - 1945,Obydlené byty v bytových domech - období výstavby nebo rekonstrukce domu: 1946 - 1970,Obydlené byty v bytových domech - období výstavby nebo rekonstrukce domu: 1971 - 1980,Obydlené byty v bytových domech - období výstavby nebo rekonstrukce domu: 1981 - 1990,Obydlené byty v bytových domech - období výstavby nebo rekonstrukce domu: 1991 - 2000,Obydlené byty v bytových domech - období výstavby nebo rekonstrukce domu: 2001 - 2010,Obydlené byty v bytových domech - období výstavby nebo rekonstrukce domu: 2011 - 2015,Obydlené byty v bytových domech - období výstavby nebo rekonstrukce domu: 2016 a později,Obydlené byty v bytových domech - období výstavby nebo rekonstrukce domu: nezjištěno,Obydlené byty v ostatních budovách,Obydlené byty v ostatních budovách - období výstavby nebo rekonstrukce domu: 1919 a dříve,Obydlené byty v ostatních budovách - období výstavby nebo rekonstrukce domu: 1920 - 1945,Obydlené byty v ostatních budovách - období výstavby nebo rekonstrukce domu: 1946 - 1970,Obydlené byty v ostatních budovách - období výstavby nebo rekonstrukce domu: 1971 - 1980,Obydlené byty v ostatních budovách - období výstavby nebo rekonstrukce domu: 1981 - 1990,Obydlené byty v ostatních budovách - období výstavby nebo rekonstrukce domu: 1991 - 2000,Obydlené byty v ostatních budovách - období výstavby nebo rekonstrukce domu: 2001 - 2010,Obydlené byty v ostatních budovách - období výstavby nebo rekonstrukce domu: 2011 - 2015,Obydlené byty v ostatních budovách - období výstavby nebo rekonstrukce domu: 2016 a později,Obydlené byty v ostatních budovách - období výstavby nebo rekonstrukce domu: nezjištěno
58128305,36,2,2,4,4,8,1,10,2,2,1,35,2,2,4,4,8,0,10,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
58128306,51,4,7,3,8,5,2,8,6,0,8,51,4,7,3,8,5,2,8,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58128308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58128309,76,8,5,7,7,7,6,18,8,8,2,76,8,5,7,7,7,6,18,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58128310,163,5,4,18,35,20,7,29,16,29,0,157,5,4,18,33,19,7,26,16,29,0,4,0,0,0,0,1,0,3,0,0,0,2,0,0,0,2,0,0,0,0,0,0
58128311,114,0,0,0,0,1,4,37,35,21,16,105,0,0,0,0,1,4,28,35,21,16,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58128312,6,0,1,1,2,1,0,0,0,0,1,6,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58128315,80,10,3,12,6,1,26,16,2,3,1,59,10,3,12,6,1,5,16,2,3,1,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58128316,223,0,1,1,207,10,1,2,1,0,0,26,0,0,1,11,10,1,2,1,0,0,197,0,1,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58128319,15,0,0,1,3,1,1,7,0,1,1,6,0,0,0,0,1,1,3,0,1,0,3,0,0,0,3,0,0,0,0,0,0,6,0,0,1,0,0,0,4,0,0,1
58128321,1272,9,9,53,153,619,265,159,0,2,3,227,9,9,27,36,64,66,11,0,2,3,1039,0,0,25,117,555,195,147,0,0,0,6,0,0,1,0,0,4,1,0,0,0
58128322,185,22,11,26,28,39,23,19,8,3,6,156,10,11,26,28,38,15,12,8,3,5,26,11,0,0,0,0,8,7,0,0,0,3,1,0,0,0,1,0,0,0,0,1
58128324,499,47,62,144,32,35,72,71,15,4,17,292,41,62,55,32,35,26,29,4,4,4,195,6,0,88,0,0,45,42,11,0,3,12,0,0,1,0,0,1,0,0,0,10
58128325,657,19,22,396,142,2,70,3,0,2,1,34,13,6,3,0,2,5,3,0,1,1,620,4,16,393,142,0,65,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0
58128326,504,14,78,199,67,47,30,35,14,12,8,391,14,74,108,51,47,30,35,13,11,8,109,0,4,89,16,0,0,0,0,0,0,4,0,0,2,0,0,0,0,1,1,0
58128327,916,0,0,0,0,592,101,174,0,49,0,0,0,0,0,0,0,0,0,0,0,0,854,0,0,0,0,592,39,174,0,49,0,62,0,0,0,0,0,62,0,0,0,0
58128328,1017,0,1,977,0,8,1,1,28,0,1,10,0,1,6,0,1,1,1,0,0,0,955,0,0,919,0,7,0,0,28,0,1,52,0,0,52,0,0,0,0,0,0,0
58128330,1234,8,4,166,862,4,26,131,3,13,17,58,7,4,8,7,2,16,10,3,1,0,1171,1,0,157,854,0,10,121,0,12,16,5,0,0,1,1,2,0,0,0,0,1
58128331,26,0,0,0,2,0,0,8,1,15,0,26,0,0,0,2,0,0,8,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58128332,77,3,5,52,4,0,0,5,3,3,2,21,3,5,2,3,0,0,4,1,3,0,50,0,0,50,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,2,0,2
58128334,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58128335,696,3,75,221,294,25,27,31,10,6,4,355,3,67,111,94,25,27,15,3,6,4,331,0,8,110,200,0,0,13,0,0,0,10,0,0,0,0,0,0,3,7,0,0
58135601,173,22,8,31,33,21,15,7,2,21,13,153,22,8,27,32,21,15,7,2,6,13,4,0,0,4,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,15,0
58136401,436,30,56,97,78,55,31,56,9,18,6,409,30,55,88,65,51,31,56,9,18,6,25,0,0,8,13,4,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0
58137201,28,2,6,1,7,5,3,2,0,2,0,28,2,6,1,7,5,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58137202,70,1,8,12,9,5,6,6,9,13,1,70,1,8,12,9,5,6,6,9,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58137203,123,21,10,12,7,22,9,22,1,14,5,122,21,10,12,7,22,9,22,1,14,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
58137204,71,11,3,14,17,8,4,7,2,4,1,71,11,3,14,17,8,4,7,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58137205,17,2,0,2,5,3,0,4,0,1,0,7,2,0,2,1,0,0,1,0,1,0,6,0,0,0,4,0,0,2,0,0,0,4,0,0,0,0,3,0,1,0,0,0
58137206,414,12,4,22,218,59,23,30,9,6,31,352,12,4,21,185,59,23,24,9,6,9,61,0,0,0,33,0,0,6,0,0,22,1,0,0,1,0,0,0,0,0,0,0
58137207,24,1,0,0,2,1,1,3,3,13,0,23,0,0,0,2,1,1,3,3,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
58137208,647,24,129,190,37,62,71,75,5,1,53,379,21,103,77,36,38,33,52,5,1,13,212,0,24,107,0,23,0,22,0,0,36,56,3,2,6,1,1,38,1,0,0,4
58137209,173,16,26,29,7,49,11,18,9,3,5,146,16,26,28,7,32,8,17,5,3,4,21,0,0,0,0,17,0,0,4,0,0,6,0,0,1,0,0,3,1,0,0,1
58137210,159,0,0,91,32,0,32,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,159,0,0,91,32,0,32,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
58137211,1209,3,49,542,39,86,23,244,74,147,2,240,3,25,69,39,11,18,41,22,12,0,959,0,22,473,0,75,5,197,52,135,0,10,0,2,0,0,0,0,6,0,0,2
58137212,411,80,19,44,105,54,42,37,1,12,17,142,55,11,15,10,8,23,11,1,0,8,242,20,8,23,95,44,10,25,0,12,5,27,5,0,6,0,2,9,1,0,0,4
58137213,111,0,0,1,50,2,5,28,3,22,0,93,0,0,1,49,2,5,11,3,22,0,17,0,0,0,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,0,0,0
58137214,728,0,0,52,463,45,93,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,0,0,52,463,44,35,75,0,0,0,59,0,0,0,0,1,58,0,0,0,0
58137216,28,0,0,3,16,0,5,2,1,1,0,28,0,0,3,16,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58137217,100,5,15,16,7,10,17,18,5,5,2,100,5,15,16,7,10,17,18,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58137219,144,12,7,39,10,6,36,17,12,2,3,143,12,7,39,10,6,36,16,12,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
58137220,492,24,20,24,84,209,30,58,25,6,12,109,22,16,18,5,10,11,19,3,0,5,362,1,4,6,77,199,18,36,21,0,0,21,1,0,0,2,0,1,3,1,6,7
58137221,36,1,12,5,2,1,2,4,1,0,8,13,1,1,1,2,1,2,4,0,0,1,9,0,0,4,0,0,0,0,0,0,5,14,0,11,0,0,0,0,0,1,0,2
58138101,90,3,2,20,20,25,8,7,1,0,4,70,3,2,20,16,9,8,7,1,0,4,20,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58138102,28,3,2,12,5,3,2,0,1,0,0,28,3,2,12,5,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58144501,159,19,16,34,14,8,8,13,17,28,2,132,19,16,21,6,8,3,13,17,27,2,21,0,0,13,8,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,1,0
58145301,214,10,11,30,30,13,7,56,20,33,4,208,10,11,30,24,13,7,56,20,33,4,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58146101,92,6,7,15,13,13,6,12,12,6,2,85,6,7,15,12,8,6,11,12,6,2,5,0,0,0,0,5,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0
58147001,262,25,29,58,33,44,17,25,7,13,11,246,23,29,46,33,44,16,25,6,13,11,8,0,0,8,0,0,0,0,0,0,0,8,2,0,4,0,0,1,0,1,0,0
55416201,59,4,7,9,9,12,6,8,1,2,1,59,4,7,9,9,12,6,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58149601,123,0,0,1,4,1,0,56,43,18,0,86,0,0,1,0,1,0,23,43,18,0,37,0,0,0,4,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58149602,622,45,65,155,91,67,76,90,7,12,14,525,45,65,130,69,67,50,72,7,12,8,78,0,0,24,21,0,24,4,0,0,5,19,0,0,1,1,0,2,14,0,0,1
58150001,130,23,9,12,27,13,7,16,6,11,6,121,22,9,12,19,13,7,16,6,11,6,8,0,0,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
58151801,57,6,8,10,9,4,9,3,5,0,3,47,6,8,6,9,4,3,3,5,0,3,10,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58151802,28,8,2,4,4,2,2,0,1,0,5,28,8,2,4,4,2,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58152601,49,2,4,10,4,10,4,2,4,4,5,48,2,4,10,4,10,4,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
58154201,393,39,49,72,57,50,43,38,10,23,12,377,39,49,63,57,50,39,38,9,23,10,13,0,0,9,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2
58154202,83,3,4,17,13,14,8,12,5,7,0,83,3,4,17,13,14,8,12,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58155101,433,21,27,51,79,75,42,70,24,36,8,408,19,27,43,74,66,42,69,24,36,8,22,0,0,8,5,9,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0
58156902,159,5,11,28,26,11,19,29,9,11,10,157,5,11,27,26,11,19,29,8,11,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0
58159301,44,3,9,7,7,5,6,2,3,1,1,43,3,9,7,7,5,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
58161501,52,1,4,16,7,3,4,10,1,4,2,52,1,4,16,7,3,4,10,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58163101,103,7,12,15,12,24,4,10,5,8,6,100,6,12,14,12,24,4,10,4,8,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,0
51369501,7,1,0,2,4,0,0,0,0,0,0,7,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51369502,33,3,3,5,4,5,4,3,4,1,1,32,3,3,5,4,5,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
58153401,69,7,4,13,11,8,6,11,2,4,3,68,6,4,13,11,8,6,11,2,4,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
58166601,125,18,14,19,25,20,9,9,4,4,3,117,18,14,19,18,20,9,9,3,4,3,7,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
58168201,1031,37,61,179,161,206,86,193,24,61,23,710,33,61,144,109,101,84,95,24,39,20,278,4,0,31,52,103,0,67,0,21,0,43,0,0,4,0,2,2,31,0,1,3
58172101,19,1,2,6,2,2,0,2,1,0,3,16,1,2,3,2,2,0,2,1,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58172102,34,1,0,11,9,8,2,0,0,2,1,34,1,0,11,9,8,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58173901,307,20,21,59,63,38,24,41,12,19,10,281,19,20,47,54,38,22,41,11,19,10,21,0,0,12,9,0,0,0,0,0,0,5,1,1,0,0,0,2,0,1,0,0
58175501,120,15,9,21,12,16,8,20,2,12,5,114,15,9,21,12,16,8,14,2,12,5,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58176301,318,19,21,71,68,36,29,25,19,26,4,298,19,21,66,54,36,29,24,19,26,4,19,0,0,5,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
58177101,35,5,6,5,6,4,4,2,0,2,1,35,5,6,5,6,4,4,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58178001,153,9,10,16,16,11,6,17,26,37,5,152,9,9,16,16,11,6,17,26,37,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
58179801,49,1,7,17,5,6,4,4,1,2,2,47,1,7,17,5,6,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
58180101,16,3,1,2,3,4,0,2,0,0,1,16,3,1,2,3,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58180102,164,15,10,35,45,16,20,12,4,3,4,152,15,10,27,45,16,16,12,4,3,4,8,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0
58181001,74,7,4,16,13,11,6,10,4,3,0,65,7,4,12,13,11,6,6,3,3,0,8,0,0,4,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0
58182801,291,34,33,71,39,34,13,22,12,25,8,260,28,28,61,39,34,13,22,12,15,8,28,4,5,9,0,0,0,0,0,10,0,3,2,0,1,0,0,0,0,0,0,0
58183601,75,17,7,24,9,7,3,3,0,0,5,75,17,7,24,9,7,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58184401,24,2,3,5,1,4,0,0,3,3,3,24,2,3,5,1,4,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58185201,65,1,5,11,5,4,10,17,6,5,1,65,1,5,11,5,4,10,17,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58186101,93,10,17,20,9,8,9,10,5,2,3,87,10,17,20,9,8,4,9,5,2,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,1,0,0,0
58187901,24,3,1,3,3,8,3,1,0,0,2,24,3,1,3,3,8,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58187902,750,39,66,119,117,95,117,121,29,27,20,480,34,59,57,78,66,36,76,28,27,19,250,0,5,59,39,29,75,43,0,0,0,20,5,2,3,0,0,6,2,1,0,1
58187903,81,9,4,7,20,9,7,12,1,7,5,80,9,4,7,20,9,7,12,1,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
58187904,98,9,11,15,12,9,12,10,8,9,3,97,9,11,15,12,9,12,10,8,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
58187905,77,12,7,10,10,8,9,4,11,3,3,76,12,7,10,10,8,9,4,11,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
58187906,11,3,0,3,1,0,2,1,0,0,1,11,3,0,3,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58188701,75,2,2,6,21,9,15,10,4,3,3,72,2,2,6,19,9,15,10,4,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1
58190901,167,17,10,38,23,8,22,19,12,13,5,159,17,10,34,23,8,22,19,12,9,5,8,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
58191701,19,2,1,4,0,2,1,4,2,0,3,19,2,1,4,0,2,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58191702,25,5,1,3,9,3,0,2,1,0,1,21,5,1,3,5,3,0,2,1,0,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58191703,24,5,6,3,2,1,0,4,2,1,0,24,5,6,3,2,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58191704,11,2,0,2,2,1,2,1,0,0,1,11,2,0,2,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58191705,29,5,5,5,2,1,2,2,2,1,4,29,5,5,5,2,1,2,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58191706,46,3,3,8,5,6,5,7,4,2,3,46,3,3,8,5,6,5,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58191707,35,5,8,7,3,6,2,1,0,1,2,35,5,8,7,3,6,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58191708,14,1,2,2,2,0,0,3,0,1,3,14,1,2,2,2,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58191709,20,5,2,0,5,0,3,2,1,0,2,20,5,2,0,5,0,3,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58191710,24,2,8,5,3,2,0,0,0,0,4,24,2,8,5,3,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58191711,131,4,4,8,42,6,6,30,18,10,3,131,4,4,8,42,6,6,30,18,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58191713,228,6,14,37,60,37,38,17,10,6,3,149,6,14,33,36,7,17,17,10,6,3,79,0,0,4,24,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58191714,50,7,11,3,5,12,2,3,4,1,2,49,7,11,3,5,12,2,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
58191715,71,5,9,18,3,11,8,5,4,3,5,71,5,9,18,3,11,8,5,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58191716,37,5,6,5,8,6,0,4,0,0,3,33,5,6,5,8,2,0,4,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58191717,21,2,5,1,1,2,3,7,0,0,0,21,2,5,1,1,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58191718,12,3,2,2,1,1,2,0,0,0,1,12,3,2,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58191720,47,13,8,10,3,0,6,3,1,0,3,42,13,8,6,3,0,5,3,1,0,3,4,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
58191721,14,2,3,5,0,3,0,0,1,0,0,14,2,3,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58191722,40,6,4,6,11,1,4,5,0,0,3,39,6,4,6,11,1,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
58191723,352,27,37,61,70,83,37,23,5,3,6,317,18,32,61,64,79,31,18,5,3,6,33,8,5,0,6,4,6,4,0,0,0,2,1,0,0,0,0,0,1,0,0,0
58191724,75,13,12,14,0,12,14,4,3,1,2,60,9,12,8,0,8,14,4,3,1,1,14,4,0,6,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
58191725,90,8,23,14,18,10,10,3,0,2,2,90,8,23,14,18,10,10,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58191726,19,9,2,0,0,4,1,0,0,2,1,9,6,2,0,0,0,1,0,0,0,0,7,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1
58191727,862,33,42,248,272,85,61,68,20,27,6,192,12,42,49,26,25,20,12,0,0,6,638,21,0,199,245,60,11,56,20,26,0,32,0,0,0,1,0,30,0,0,1,0
58191729,44,10,2,3,14,2,5,3,0,4,1,22,6,2,3,0,2,5,3,0,0,1,22,4,0,0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
58191730,9,0,0,4,0,0,0,3,1,1,0,9,0,0,4,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58191732,146,16,12,43,16,20,11,15,7,5,1,132,16,12,42,12,13,10,14,7,5,1,11,0,0,0,4,7,0,0,0,0,0,3,0,0,1,0,0,1,1,0,0,0
58191733,179,49,33,37,9,7,18,16,0,1,9,95,24,18,24,5,3,5,6,0,1,9,77,24,15,11,4,4,10,9,0,0,0,7,1,0,2,0,0,3,1,0,0,0
58192501,139,15,18,25,18,20,14,18,2,8,1,131,14,16,25,18,20,9,18,2,8,1,7,0,2,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
58193301,46,9,5,6,7,3,5,9,0,2,0,46,9,5,6,7,3,5,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58194101,11,4,2,0,1,0,2,1,0,0,1,11,4,2,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58195001,387,17,24,66,86,42,37,51,30,23,11,302,17,24,62,56,34,33,23,23,20,10,66,0,0,4,28,8,0,26,0,0,0,19,0,0,0,2,0,4,2,7,3,1
58195002,20,2,0,6,5,0,1,4,0,0,2,18,2,0,6,5,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0
58196801,539,24,26,68,82,92,47,73,34,85,8,447,24,26,61,74,69,47,47,33,59,7,90,0,0,7,8,23,0,26,0,26,0,2,0,0,0,0,0,0,0,1,0,1
55387501,24,5,1,9,2,1,2,2,2,0,0,23,5,1,9,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
58199201,32,3,1,8,5,1,2,8,1,1,2,32,3,1,8,5,1,2,8,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53100601,106,10,9,15,23,15,10,13,3,3,5,105,10,9,15,23,15,10,13,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
58201801,724,45,56,92,144,129,98,100,19,25,16,566,37,56,81,108,83,76,70,18,25,12,142,6,0,9,35,44,18,30,0,0,0,16,2,0,2,1,2,4,0,1,0,4
58202601,21,1,7,3,5,2,0,0,0,0,3,21,1,7,3,5,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58203401,63,4,4,20,2,8,5,7,2,7,4,59,4,4,20,2,4,5,7,2,7,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58204201,33,4,3,6,2,5,3,4,2,4,0,33,4,3,6,2,5,3,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
