kod_nadzsj_d,Obyvatelstvo celkem,Obyvatelstvo celkem - muži,Obyvatelstvo celkem - ženy,Obyvatelstvo - státní občanství: Česká republika - celkem,Obyvatelstvo - státní občanství: Česká republika - muži,Obyvatelstvo - státní občanství: Česká republika - ženy,Obyvatelstvo - státní občanství: Slovenská republika - celkem,Obyvatelstvo - státní občanství: Slovenská republika - muži,Obyvatelstvo - státní občanství: Slovenská  republika - ženy,Obyvatelstvo - státní občanství: země EU mimo ČR - celkem,Obyvatelstvo - státní občanství: země EU mimo ČR - muži,Obyvatelstvo - státní občanství: země EU mimo ČR - ženy,Obyvatelstvo - bez státního občanství - celkem,Obyvatelstvo - bez státního občanství - muži,Obyvatelstvo - bez státního občanství - ženy,Obyvatelstvo - státní občanství: nezjištěno - celkem,Obyvatelstvo - státní občanství: nezjištěno - muži,Obyvatelstvo - státní občanství: nezjištěno - ženy
57808801,134,66,68,132,64,68,0,0,0,0,0,0,0,0,0,0,0,0
57809601,672,336,336,672,336,336,0,0,0,0,0,0,0,0,0,0,0,0
57809602,124,63,61,123,63,60,1,0,1,1,0,1,0,0,0,0,0,0
57810001,67,34,33,66,33,33,0,0,0,0,0,0,0,0,0,1,1,0
57810002,56,29,27,56,29,27,0,0,0,0,0,0,0,0,0,0,0,0
57811801,129,65,64,127,64,63,0,0,0,1,1,0,0,0,0,0,0,0
57812601,115,57,58,115,57,58,0,0,0,0,0,0,0,0,0,0,0,0
57812602,84,45,39,84,45,39,0,0,0,0,0,0,0,0,0,0,0,0
57813401,47,24,23,47,24,23,0,0,0,0,0,0,0,0,0,0,0,0
57813402,859,423,436,850,418,432,3,1,2,8,5,3,0,0,0,1,0,1
57813403,61,16,45,45,15,30,16,1,15,16,1,15,0,0,0,0,0,0
57814201,56,29,27,54,27,27,1,1,0,2,2,0,0,0,0,0,0,0
57815101,1113,575,538,1103,569,534,2,1,1,6,5,1,0,0,0,2,1,1
57815102,44,20,24,44,20,24,0,0,0,0,0,0,0,0,0,0,0,0
57816901,179,97,82,178,96,82,0,0,0,1,1,0,0,0,0,0,0,0
57817701,76,35,41,74,34,40,0,0,0,0,0,0,0,0,0,0,0,0
57818501,995,480,515,992,478,514,1,1,0,2,2,0,0,0,0,0,0,0
57818502,25,15,10,25,15,10,0,0,0,0,0,0,0,0,0,0,0,0
57819301,64,35,29,63,35,28,0,0,0,0,0,0,0,0,0,0,0,0
57819303,582,292,290,569,287,282,0,0,0,0,0,0,0,0,0,0,0,0
57819304,2031,970,1061,2006,956,1050,6,3,3,13,8,5,0,0,0,1,1,0
57819305,65,32,33,64,32,32,1,0,1,1,0,1,0,0,0,0,0,0
57820701,532,268,264,529,266,263,0,0,0,1,0,1,0,0,0,0,0,0
57821501,236,116,120,234,115,119,1,1,0,1,1,0,0,0,0,0,0,0
57821502,59,30,29,59,30,29,0,0,0,0,0,0,0,0,0,0,0,0
57822301,65,28,37,65,28,37,0,0,0,0,0,0,0,0,0,0,0,0
57823101,20,9,11,20,9,11,0,0,0,0,0,0,0,0,0,0,0,0
57823102,651,320,331,648,318,330,1,1,0,1,1,0,0,0,0,0,0,0
57824001,100,57,43,100,57,43,0,0,0,0,0,0,0,0,0,0,0,0
57825801,724,362,362,720,361,359,2,0,2,3,1,2,0,0,0,0,0,0
57825802,37,15,22,36,15,21,0,0,0,0,0,0,0,0,0,0,0,0
57826601,144,73,71,143,72,71,0,0,0,1,1,0,0,0,0,0,0,0
57827401,384,204,180,381,202,179,3,2,1,3,2,1,0,0,0,0,0,0
57828201,929,478,451,924,477,447,2,0,2,4,1,3,0,0,0,0,0,0
57828202,369,185,184,368,184,184,0,0,0,1,1,0,0,0,0,0,0,0
57829101,111,57,54,111,57,54,0,0,0,0,0,0,0,0,0,0,0,0
57829102,258,143,115,255,141,114,0,0,0,0,0,0,0,0,0,0,0,0
57830401,112,65,47,112,65,47,0,0,0,0,0,0,0,0,0,0,0,0
57831201,103,55,48,91,49,42,5,1,4,6,2,4,0,0,0,1,0,1
57832101,122,66,56,120,64,56,1,1,0,2,2,0,0,0,0,0,0,0
57833901,590,297,293,587,296,291,0,0,0,2,1,1,0,0,0,0,0,0
57834701,137,72,65,136,71,65,1,1,0,1,1,0,0,0,0,0,0,0
57834702,441,221,220,439,221,218,0,0,0,0,0,0,0,0,0,0,0,0
57834704,1147,563,584,1121,551,570,3,1,2,7,3,4,0,0,0,1,0,1
57834705,1130,561,569,1099,548,551,2,1,1,5,3,2,0,0,0,3,0,3
57834707,270,153,117,79,41,38,0,0,0,5,4,1,0,0,0,15,7,8
57834708,256,123,133,255,122,133,0,0,0,0,0,0,0,0,0,0,0,0
57834709,101,51,50,98,49,49,3,2,1,3,2,1,0,0,0,0,0,0
57834710,130,65,65,129,65,64,0,0,0,0,0,0,0,0,0,1,0,1
57834711,290,142,148,285,139,146,0,0,0,0,0,0,0,0,0,0,0,0
57834713,1453,678,775,1345,624,721,11,4,7,14,5,9,0,0,0,6,3,3
57834714,382,186,196,377,184,193,3,1,2,3,1,2,0,0,0,0,0,0
57834717,3130,1478,1652,3037,1435,1602,14,8,6,35,16,19,0,0,0,5,2,3
57834718,751,367,384,680,318,362,5,4,1,6,5,1,0,0,0,7,5,2
57834719,310,154,156,290,143,147,6,3,3,6,3,3,0,0,0,0,0,0
57834720,99,51,48,98,50,48,1,1,0,1,1,0,0,0,0,0,0,0
57835501,892,458,434,886,454,432,4,3,1,4,3,1,0,0,0,2,1,1
57836301,305,155,150,304,154,150,0,0,0,0,0,0,0,0,0,0,0,0
57837101,100,57,43,94,54,40,3,2,1,4,2,2,0,0,0,2,1,1
57838001,38,20,18,38,20,18,0,0,0,0,0,0,0,0,0,0,0,0
57838002,132,75,57,129,73,56,3,2,1,3,2,1,0,0,0,0,0,0
57838003,538,282,256,531,278,253,2,1,1,2,1,1,0,0,0,0,0,0
57838004,45,26,19,44,25,19,1,1,0,1,1,0,0,0,0,0,0,0
57838005,233,118,115,233,118,115,0,0,0,0,0,0,0,0,0,0,0,0
57838006,50,26,24,49,25,24,1,1,0,1,1,0,0,0,0,0,0,0
57838008,36,19,17,36,19,17,0,0,0,0,0,0,0,0,0,0,0,0
57838009,77,35,42,77,35,42,0,0,0,0,0,0,0,0,0,0,0,0
57838011,48,25,23,48,25,23,0,0,0,0,0,0,0,0,0,0,0,0
57838012,52,25,27,52,25,27,0,0,0,0,0,0,0,0,0,0,0,0
57838014,56,31,25,55,31,24,0,0,0,0,0,0,0,0,0,0,0,0
57839801,272,133,139,270,131,139,1,1,0,2,2,0,0,0,0,0,0,0
57840101,429,211,218,424,210,214,5,1,4,5,1,4,0,0,0,0,0,0
57841001,39,20,19,39,20,19,0,0,0,0,0,0,0,0,0,0,0,0
57842801,49,24,25,49,24,25,0,0,0,0,0,0,0,0,0,0,0,0
57842802,453,230,223,447,227,220,0,0,0,1,1,0,0,0,0,0,0,0
57842803,174,93,81,171,91,80,0,0,0,2,1,1,0,0,0,1,1,0
57842804,25,11,14,25,11,14,0,0,0,0,0,0,0,0,0,0,0,0
57843601,96,47,49,94,45,49,1,1,0,1,1,0,0,0,0,0,0,0
57844402,645,335,310,644,335,309,1,0,1,1,0,1,0,0,0,0,0,0
57844403,262,140,122,262,140,122,0,0,0,0,0,0,0,0,0,0,0,0
57844405,507,254,253,501,251,250,2,1,1,6,3,3,0,0,0,0,0,0
57844406,1064,564,500,1005,527,478,6,2,4,10,5,5,0,0,0,7,2,5
57844407,3797,1696,2101,3748,1674,2074,11,2,9,18,6,12,0,0,0,7,2,5
57844408,803,397,406,786,389,397,5,1,4,5,1,4,0,0,0,10,6,4
57844409,1468,712,756,1442,696,746,8,3,5,16,11,5,0,0,0,2,0,2
57844410,1059,526,533,1054,524,530,5,2,3,5,2,3,0,0,0,0,0,0
57844412,22,9,13,21,9,12,1,0,1,1,0,1,0,0,0,0,0,0
57845201,200,105,95,200,105,95,0,0,0,0,0,0,0,0,0,0,0,0
57846101,61,32,29,58,29,29,0,0,0,0,0,0,0,0,0,0,0,0
57847901,46,25,21,46,25,21,0,0,0,0,0,0,0,0,0,0,0,0
57847902,557,285,272,557,285,272,0,0,0,0,0,0,0,0,0,0,0,0
57848701,1086,561,525,1065,549,516,14,7,7,16,9,7,0,0,0,0,0,0
57848702,40,23,17,39,22,17,0,0,0,0,0,0,0,0,0,1,1,0
57849501,152,77,75,152,77,75,0,0,0,0,0,0,0,0,0,0,0,0
57850901,954,480,474,949,477,472,1,0,1,1,0,1,0,0,0,0,0,0
57851701,56,33,23,55,32,23,0,0,0,0,0,0,0,0,0,0,0,0
57852502,104,46,58,103,46,57,0,0,0,0,0,0,0,0,0,0,0,0
57853301,208,104,104,205,103,102,2,1,1,2,1,1,0,0,0,0,0,0
57854101,182,96,86,182,96,86,0,0,0,0,0,0,0,0,0,0,0,0
57854102,25,10,15,22,9,13,0,0,0,0,0,0,0,0,0,0,0,0
57855001,204,110,94,202,108,94,0,0,0,2,2,0,0,0,0,0,0,0
57855002,89,48,41,88,47,41,0,0,0,1,1,0,0,0,0,0,0,0
57856801,64,36,28,63,36,27,1,0,1,1,0,1,0,0,0,0,0,0
57856802,54,34,20,54,34,20,0,0,0,0,0,0,0,0,0,0,0,0
57857601,215,105,110,214,104,110,0,0,0,1,1,0,0,0,0,0,0,0
57857602,137,76,61,137,76,61,0,0,0,0,0,0,0,0,0,0,0,0
57857603,33,23,10,30,20,10,0,0,0,0,0,0,0,0,0,0,0,0
57857604,94,50,44,90,48,42,0,0,0,0,0,0,0,0,0,0,0,0
57857605,1789,857,932,1727,835,892,2,2,0,5,4,1,0,0,0,1,0,1
57857606,88,43,45,85,40,45,0,0,0,1,1,0,0,0,0,0,0,0
57857607,3249,1498,1751,3212,1477,1735,7,2,5,15,7,8,0,0,0,1,1,0
57857608,428,200,228,426,199,227,0,0,0,0,0,0,0,0,0,0,0,0
57857609,89,45,44,87,45,42,0,0,0,0,0,0,0,0,0,0,0,0
57857610,1643,814,829,1619,802,817,5,3,2,10,5,5,0,0,0,2,1,1
57857612,113,53,60,108,49,59,0,0,0,1,1,0,0,0,0,0,0,0
57857613,176,86,90,174,85,89,1,0,1,1,0,1,0,0,0,0,0,0
57857614,568,300,268,543,293,250,1,0,1,4,1,3,0,0,0,0,0,0
57858401,1251,651,600,1237,645,592,2,2,0,4,2,2,0,0,0,3,3,0
57859201,130,81,49,101,53,48,1,0,1,2,1,1,0,0,0,0,0,0
57860601,206,98,108,205,98,107,0,0,0,1,0,1,0,0,0,0,0,0
57861401,93,45,48,92,45,47,1,0,1,1,0,1,0,0,0,0,0,0
57862201,158,78,80,158,78,80,0,0,0,0,0,0,0,0,0,0,0,0
57863101,35,14,21,35,14,21,0,0,0,0,0,0,0,0,0,0,0,0
57863102,275,138,137,274,137,137,0,0,0,0,0,0,0,0,0,0,0,0
57864901,29,15,14,29,15,14,0,0,0,0,0,0,0,0,0,0,0,0
57864903,35,14,21,35,14,21,0,0,0,0,0,0,0,0,0,0,0,0
57864904,89,50,39,89,50,39,0,0,0,0,0,0,0,0,0,0,0,0
57865701,1113,560,553,1108,556,552,1,1,0,2,2,0,0,0,0,0,0,0
57866501,105,54,51,105,54,51,0,0,0,0,0,0,0,0,0,0,0,0
57866504,45,25,20,40,22,18,0,0,0,1,1,0,0,0,0,0,0,0
57867302,606,292,314,592,288,304,2,0,2,4,1,3,0,0,0,0,0,0
57868101,90,45,45,90,45,45,0,0,0,0,0,0,0,0,0,0,0,0
57868102,140,79,61,139,78,61,1,1,0,1,1,0,0,0,0,0,0,0
57868103,78,35,43,77,34,43,0,0,0,0,0,0,0,0,0,1,1,0
57869001,239,123,116,230,115,115,1,1,0,1,1,0,0,0,0,0,0,0
57870301,62,32,30,59,31,28,1,0,1,3,1,2,0,0,0,0,0,0
57870302,82,40,42,81,40,41,1,0,1,1,0,1,0,0,0,0,0,0
57871101,600,318,282,594,315,279,0,0,0,2,1,1,0,0,0,4,2,2
57872001,539,266,273,525,254,271,2,2,0,6,4,2,0,0,0,0,0,0
57873801,354,185,169,350,183,167,0,0,0,2,0,2,0,0,0,0,0,0
57873802,499,246,253,489,240,249,2,1,1,10,6,4,0,0,0,0,0,0
57873803,73,33,40,73,33,40,0,0,0,0,0,0,0,0,0,0,0,0
57874601,223,118,105,223,118,105,0,0,0,0,0,0,0,0,0,0,0,0
57875401,211,106,105,210,105,105,1,1,0,1,1,0,0,0,0,0,0,0
57876201,147,68,79,147,68,79,0,0,0,0,0,0,0,0,0,0,0,0
57877101,117,65,52,115,63,52,1,1,0,1,1,0,0,0,0,0,0,0
57878901,28,13,15,27,13,14,0,0,0,1,0,1,0,0,0,0,0,0
57878902,31,14,17,31,14,17,0,0,0,0,0,0,0,0,0,0,0,0
57878903,120,61,59,119,61,58,1,0,1,1,0,1,0,0,0,0,0,0
57878904,72,39,33,72,39,33,0,0,0,0,0,0,0,0,0,0,0,0
57878905,721,372,349,718,370,348,2,1,1,2,1,1,0,0,0,0,0,0
57879701,21,11,10,21,11,10,0,0,0,0,0,0,0,0,0,0,0,0
57879702,84,45,39,83,45,38,0,0,0,0,0,0,0,0,0,0,0,0
57880101,242,123,119,239,122,117,2,1,1,2,1,1,0,0,0,0,0,0
57881901,245,122,123,244,122,122,0,0,0,0,0,0,0,0,0,1,0,1
57882701,61,32,29,61,32,29,0,0,0,0,0,0,0,0,0,0,0,0
57882702,29,13,16,29,13,16,0,0,0,0,0,0,0,0,0,0,0,0
57882703,43,24,19,42,23,19,0,0,0,0,0,0,0,0,0,0,0,0
57883501,91,46,45,91,46,45,0,0,0,0,0,0,0,0,0,0,0,0
57884301,32,16,16,31,16,15,0,0,0,1,0,1,0,0,0,0,0,0
57884303,57,27,30,56,26,30,0,0,0,0,0,0,0,0,0,0,0,0
57884304,33,16,17,33,16,17,0,0,0,0,0,0,0,0,0,0,0,0
57884305,123,64,59,116,61,55,2,1,1,2,1,1,0,0,0,0,0,0
57884306,41,20,21,41,20,21,0,0,0,0,0,0,0,0,0,0,0,0
57884307,90,39,51,88,38,50,0,0,0,0,0,0,0,0,0,0,0,0
57885101,398,210,188,393,208,185,0,0,0,1,1,0,0,0,0,0,0,0
57886001,103,50,53,103,50,53,0,0,0,0,0,0,0,0,0,0,0,0
57887801,418,220,198,414,218,196,2,1,1,3,1,2,0,0,0,0,0,0
57888601,55,30,25,55,30,25,0,0,0,0,0,0,0,0,0,0,0,0
57888602,357,175,182,357,175,182,0,0,0,0,0,0,0,0,0,0,0,0
57889401,510,270,240,507,267,240,0,0,0,0,0,0,0,0,0,0,0,0
57890801,863,433,430,853,428,425,3,2,1,5,3,2,0,0,0,1,0,1
57891601,123,57,66,122,57,65,1,0,1,1,0,1,0,0,0,0,0,0
57892402,80,44,36,79,43,36,0,0,0,1,1,0,0,0,0,0,0,0
57893201,943,472,471,940,472,468,1,0,1,2,0,2,0,0,0,0,0,0
57894101,292,147,145,290,147,143,0,0,0,0,0,0,0,0,0,0,0,0
57895901,157,78,79,156,77,79,0,0,0,1,1,0,0,0,0,0,0,0
57896701,394,205,189,388,202,186,3,1,2,3,1,2,0,0,0,0,0,0
57897502,194,100,94,194,100,94,0,0,0,0,0,0,0,0,0,0,0,0
57897503,231,114,117,231,114,117,0,0,0,0,0,0,0,0,0,0,0,0
57898301,248,129,119,247,129,118,0,0,0,0,0,0,0,0,0,0,0,0
57899101,42,21,21,42,21,21,0,0,0,0,0,0,0,0,0,0,0,0
57900901,261,133,128,252,127,125,0,0,0,2,2,0,0,0,0,0,0,0
57901701,70,36,34,69,35,34,0,0,0,1,1,0,0,0,0,0,0,0
57901702,21,9,12,21,9,12,0,0,0,0,0,0,0,0,0,0,0,0
57902501,124,67,57,120,65,55,0,0,0,1,0,1,0,0,0,1,0,1
57902502,74,32,42,74,32,42,0,0,0,0,0,0,0,0,0,0,0,0
57902503,122,67,55,121,66,55,0,0,0,0,0,0,0,0,0,0,0,0
57902504,120,62,58,115,61,54,3,1,2,4,1,3,0,0,0,1,0,1
57902505,35,18,17,34,17,17,0,0,0,0,0,0,0,0,0,0,0,0
57902506,76,38,38,74,37,37,1,0,1,2,1,1,0,0,0,0,0,0
57902508,227,115,112,224,115,109,0,0,0,3,0,3,0,0,0,0,0,0
57902510,22,11,11,22,11,11,0,0,0,0,0,0,0,0,0,0,0,0
57902511,31,16,15,31,16,15,0,0,0,0,0,0,0,0,0,0,0,0
57902512,311,166,145,307,164,143,4,2,2,4,2,2,0,0,0,0,0,0
57902513,64,27,37,64,27,37,0,0,0,0,0,0,0,0,0,0,0,0
57902514,98,51,47,97,51,46,0,0,0,0,0,0,0,0,0,0,0,0
57902515,84,47,37,83,47,36,0,0,0,1,0,1,0,0,0,0,0,0
57902516,64,33,31,63,32,31,0,0,0,0,0,0,0,0,0,1,1,0
57902517,337,156,181,329,152,177,1,1,0,4,3,1,0,0,0,1,0,1
57902518,2277,1023,1254,2220,994,1226,9,4,5,27,12,15,0,0,0,5,3,2
57902519,31,16,15,31,16,15,0,0,0,0,0,0,0,0,0,0,0,0
57902520,1227,584,643,1209,572,637,5,3,2,8,4,4,0,0,0,0,0,0
57902522,1252,586,666,1232,573,659,4,2,2,9,6,3,0,0,0,2,2,0
57902523,1443,687,756,1404,671,733,6,1,5,25,10,15,0,0,0,0,0,0
57902524,926,451,475,918,446,472,1,1,0,5,3,2,0,0,0,0,0,0
57902526,920,417,503,900,406,494,3,2,1,8,5,3,0,0,0,3,2,1
57902528,246,122,124,229,115,114,0,0,0,1,0,1,2,0,2,1,1,0
57902529,1128,517,611,1096,504,592,8,2,6,16,5,11,0,0,0,1,1,0
57902530,1240,587,653,1223,579,644,6,3,3,11,6,5,0,0,0,1,0,1
57902531,31,14,17,31,14,17,0,0,0,0,0,0,0,0,0,0,0,0
57902532,275,143,132,271,141,130,0,0,0,3,2,1,0,0,0,0,0,0
57902533,26,12,14,26,12,14,0,0,0,0,0,0,0,0,0,0,0,0
57902534,919,439,480,901,430,471,3,3,0,13,7,6,0,0,0,1,0,1
57902535,2945,1399,1546,2858,1346,1512,17,12,5,33,22,11,0,0,0,8,5,3
57902536,546,281,265,537,277,260,1,0,1,2,1,1,0,0,0,2,1,1
57902537,154,78,76,154,78,76,0,0,0,0,0,0,0,0,0,0,0,0
57902538,412,218,194,395,206,189,5,2,3,10,6,4,0,0,0,0,0,0
57902539,245,116,129,245,116,129,0,0,0,0,0,0,0,0,0,0,0,0
57902540,1549,753,796,1518,740,778,11,5,6,18,8,10,0,0,0,2,1,1
57902541,3904,1856,2048,3827,1826,2001,14,4,10,49,13,36,0,0,0,5,3,2
57902542,160,82,78,150,76,74,0,0,0,3,2,1,0,0,0,0,0,0
57902544,1454,702,752,1430,692,738,9,4,5,17,8,9,0,0,0,0,0,0
57902545,240,114,126,238,112,126,0,0,0,0,0,0,0,0,0,1,1,0
57902546,153,82,71,153,82,71,0,0,0,0,0,0,0,0,0,0,0,0
57902547,1279,612,667,1243,595,648,9,5,4,21,9,12,0,0,0,1,0,1
57902548,146,71,75,140,68,72,1,0,1,5,3,2,0,0,0,0,0,0
57902549,128,64,64,125,63,62,2,1,1,2,1,1,0,0,0,1,0,1
57902551,288,141,147,286,139,147,0,0,0,0,0,0,0,0,0,0,0,0
57902552,131,67,64,130,67,63,1,0,1,1,0,1,0,0,0,0,0,0
57902553,350,177,173,338,169,169,0,0,0,0,0,0,0,0,0,0,0,0
57902554,53,26,27,53,26,27,0,0,0,0,0,0,0,0,0,0,0,0
57902555,1187,719,468,1143,694,449,3,2,1,6,3,3,0,0,0,0,0,0
57903301,239,119,120,235,115,120,0,0,0,2,2,0,0,0,0,0,0,0
57904101,122,69,53,121,69,52,0,0,0,0,0,0,0,0,0,0,0,0
57904102,629,332,297,622,329,293,0,0,0,3,2,1,0,0,0,0,0,0
57905003,772,390,382,721,367,354,2,2,0,29,11,18,0,0,0,1,0,1
57905004,34,17,17,32,16,16,0,0,0,2,1,1,0,0,0,0,0,0
57905005,61,33,28,61,33,28,0,0,0,0,0,0,0,0,0,0,0,0
57906801,61,29,32,61,29,32,0,0,0,0,0,0,0,0,0,0,0,0
57906802,1072,534,538,1043,515,528,4,1,3,6,2,4,0,0,0,2,2,0
57906803,51,27,24,49,25,24,0,0,0,0,0,0,0,0,0,0,0,0
57906804,128,72,56,128,72,56,0,0,0,0,0,0,0,0,0,0,0,0
57907601,162,80,82,160,78,82,0,0,0,1,1,0,0,0,0,1,1,0
57908401,72,35,37,72,35,37,0,0,0,0,0,0,0,0,0,0,0,0
57909201,342,183,159,332,179,153,3,2,1,8,4,4,0,0,0,0,0,0
57910601,397,207,190,392,205,187,0,0,0,4,1,3,0,0,0,0,0,0
57911401,334,172,162,318,166,152,1,0,1,1,0,1,0,0,0,0,0,0
57911402,274,131,143,263,125,138,0,0,0,0,0,0,0,0,0,0,0,0
57911403,110,53,57,106,52,54,0,0,0,1,1,0,0,0,0,0,0,0
57912201,949,480,469,937,472,465,6,3,3,7,4,3,0,0,0,1,1,0
57913101,407,207,200,398,202,196,0,0,0,0,0,0,0,0,0,0,0,0
57914901,249,135,114,243,131,112,1,0,1,3,2,1,0,0,0,0,0,0
57915701,538,267,271,522,261,261,3,1,2,9,3,6,0,0,0,0,0,0
57915702,128,67,61,128,67,61,0,0,0,0,0,0,0,0,0,0,0,0
57916501,788,384,404,762,366,396,5,4,1,7,5,2,0,0,0,0,0,0
57917301,188,99,89,187,99,88,0,0,0,0,0,0,0,0,0,0,0,0
57917302,100,50,50,100,50,50,0,0,0,0,0,0,0,0,0,0,0,0
57917303,56,25,31,55,25,30,1,0,1,1,0,1,0,0,0,0,0,0
57917304,25,12,13,25,12,13,0,0,0,0,0,0,0,0,0,0,0,0
57918101,300,154,146,298,153,145,1,1,0,2,1,1,0,0,0,0,0,0
57918102,28,13,15,28,13,15,0,0,0,0,0,0,0,0,0,0,0,0
57918103,37,15,22,37,15,22,0,0,0,0,0,0,0,0,0,0,0,0
57919001,648,306,342,641,305,336,2,0,2,3,0,3,0,0,0,0,0,0
57920301,165,89,76,159,85,74,0,0,0,0,0,0,0,0,0,1,1,0
57920302,329,160,169,322,156,166,1,1,0,7,4,3,0,0,0,0,0,0
57920303,152,85,67,151,85,66,0,0,0,1,0,1,0,0,0,0,0,0
57920304,225,121,104,224,120,104,0,0,0,0,0,0,0,0,0,1,1,0
57920305,393,200,193,388,198,190,4,2,2,4,2,2,0,0,0,0,0,0
57920306,164,83,81,163,83,80,0,0,0,0,0,0,0,0,0,1,0,1
57920307,47,26,21,46,26,20,1,0,1,1,0,1,0,0,0,0,0,0
57920308,237,121,116,237,121,116,0,0,0,0,0,0,0,0,0,0,0,0
57920309,76,36,40,74,36,38,2,0,2,2,0,2,0,0,0,0,0,0
57920310,508,238,270,474,218,256,2,1,1,2,1,1,0,0,0,0,0,0
57920311,835,422,413,818,408,410,1,1,0,2,1,1,0,0,0,0,0,0
57920312,1798,915,883,1700,862,838,6,4,2,12,6,6,0,0,0,0,0,0
57920313,1888,916,972,1854,900,954,6,3,3,12,5,7,0,0,0,1,1,0
57920314,129,60,69,128,60,68,1,0,1,1,0,1,0,0,0,0,0,0
57920315,1225,616,609,1207,606,601,5,3,2,8,4,4,0,0,0,0,0,0
57920316,2197,1028,1169,2135,993,1142,7,4,3,18,8,10,0,0,0,1,1,0
57920317,1176,515,661,1131,495,636,2,1,1,13,4,9,0,0,0,0,0,0
57920318,294,130,164,285,126,159,0,0,0,2,0,2,0,0,0,1,1,0
57920319,20,12,8,19,11,8,0,0,0,0,0,0,0,0,0,0,0,0
57920320,1198,581,617,1170,566,604,1,1,0,9,5,4,0,0,0,0,0,0
57920321,197,99,98,196,98,98,0,0,0,0,0,0,0,0,0,0,0,0
57920322,151,80,71,149,80,69,0,0,0,0,0,0,0,0,0,0,0,0
57920324,1546,720,826,1527,709,818,3,2,1,8,5,3,0,0,0,0,0,0
57921101,541,298,243,527,288,239,0,0,0,0,0,0,0,0,0,0,0,0
57921102,20,9,11,18,8,10,1,0,1,2,1,1,0,0,0,0,0,0
57921104,34,17,17,34,17,17,0,0,0,0,0,0,0,0,0,0,0,0
57921105,227,104,123,221,100,121,1,1,0,2,1,1,0,0,0,0,0,0
57921106,27,14,13,19,10,9,0,0,0,1,0,1,0,0,0,0,0,0
57921108,59,25,34,59,25,34,0,0,0,0,0,0,0,0,0,0,0,0
57921109,50,25,25,50,25,25,0,0,0,0,0,0,0,0,0,0,0,0
57921110,60,31,29,60,31,29,0,0,0,0,0,0,0,0,0,0,0,0
57922001,45,21,24,45,21,24,0,0,0,0,0,0,0,0,0,0,0,0
57922002,59,32,27,58,31,27,0,0,0,0,0,0,0,0,0,0,0,0
57922003,830,419,411,823,415,408,0,0,0,1,0,1,0,0,0,2,2,0
57923801,428,230,198,425,228,197,1,1,0,3,2,1,0,0,0,0,0,0
57924601,100,46,54,100,46,54,0,0,0,0,0,0,0,0,0,0,0,0
57925401,356,179,177,347,174,173,7,4,3,7,4,3,0,0,0,0,0,0
57926202,34,21,13,33,20,13,0,0,0,1,1,0,0,0,0,0,0,0
57926203,39,20,19,39,20,19,0,0,0,0,0,0,0,0,0,0,0,0
57926206,139,73,66,138,72,66,0,0,0,0,0,0,0,0,0,0,0,0
57926207,597,306,291,579,296,283,5,2,3,13,7,6,0,0,0,0,0,0
57926209,117,75,42,116,74,42,0,0,0,0,0,0,0,0,0,0,0,0
57927101,64,34,30,64,34,30,0,0,0,0,0,0,0,0,0,0,0,0
57927102,126,71,55,123,68,55,3,3,0,3,3,0,0,0,0,0,0,0
57927103,60,25,35,60,25,35,0,0,0,0,0,0,0,0,0,0,0,0
57927104,41,24,17,41,24,17,0,0,0,0,0,0,0,0,0,0,0,0
57928901,66,28,38,64,27,37,2,1,1,2,1,1,0,0,0,0,0,0
57929701,4128,2024,2104,4077,1996,2081,14,10,4,24,14,10,0,0,0,2,1,1
57930102,168,86,82,166,84,82,1,1,0,1,1,0,0,0,0,0,0,0
57930103,39,20,19,39,20,19,0,0,0,0,0,0,0,0,0,0,0,0
57931901,663,340,323,658,340,318,1,0,1,5,0,5,0,0,0,0,0,0
57931902,227,117,110,222,112,110,1,1,0,5,5,0,0,0,0,0,0,0
57931903,71,36,35,70,36,34,1,0,1,1,0,1,0,0,0,0,0,0
57932701,30,18,12,30,18,12,0,0,0,0,0,0,0,0,0,0,0,0
57932702,51,29,22,50,29,21,0,0,0,0,0,0,0,0,0,0,0,0
57932703,467,234,233,462,233,229,0,0,0,0,0,0,0,0,0,1,0,1
57933501,479,257,222,473,254,219,3,1,2,4,1,3,0,0,0,1,1,0
57933502,159,78,81,159,78,81,0,0,0,0,0,0,0,0,0,0,0,0
57934301,44,25,19,43,25,18,0,0,0,0,0,0,0,0,0,0,0,0
57935103,34,16,18,34,16,18,0,0,0,0,0,0,0,0,0,0,0,0
57935104,60,33,27,60,33,27,0,0,0,0,0,0,0,0,0,0,0,0
57935105,118,58,60,115,56,59,0,0,0,0,0,0,0,0,0,0,0,0
57935106,444,220,224,429,212,217,8,3,5,12,5,7,0,0,0,1,1,0
57936001,261,133,128,260,132,128,0,0,0,0,0,0,0,0,0,1,1,0
57937801,24,14,10,24,14,10,0,0,0,0,0,0,0,0,0,0,0,0
57937802,39,22,17,38,21,17,1,1,0,1,1,0,0,0,0,0,0,0
57937803,251,122,129,246,119,127,0,0,0,1,1,0,0,0,0,0,0,0
57937804,45,30,15,33,19,14,0,0,0,1,0,1,0,0,0,0,0,0
57937805,126,67,59,125,67,58,0,0,0,0,0,0,0,0,0,0,0,0
57937807,50,24,26,44,22,22,0,0,0,6,2,4,0,0,0,0,0,0
57938601,220,107,113,217,106,111,3,1,2,3,1,2,0,0,0,0,0,0
57939401,263,136,127,261,134,127,0,0,0,0,0,0,0,0,0,0,0,0
