kod_nadzsj_d,Zaměstnaní celkem,Zaměstnaní - Zaměstnanci v ozbrojených silách,Zaměstnaní - Zákonodárci a řídící pracovníci,Zaměstnaní - Specialisté,Zaměstnaní - Techničtí a odborní pracovníci,Zaměstnaní - Úředníci,Zaměstnaní - Pracovníci ve službách a prodeji,"Zaměstnaní - Kvalifikovaní pracovníci v zemědělství,lesnictví a rybářství",Zaměstnaní - Řemeslníci a opraváři,"Zaměstnaní - Obsluha strojů a zařízení, montéři",Zaměstnaní - Pomocní a nekvalifikovaní pracovníci,Zaměstnaní - nezjištěno,Zaměstnaní muži,Zaměstnaní - Zaměstnanci v ozbrojených silách - muži,Zaměstnaní - Zákonodárci a řídící pracovníci - muži,Zaměstnaní - Specialisté - muži,Zaměstnaní - Techničtí a odborní pracovníci - muži,Zaměstnaní - Úředníci - muži,Zaměstnaní - Pracovníci ve službách a prodeji - muži,"Zaměstnaní - Kvalifikovaní pracovníci v zemědělství,lesnictví a rybářství - muži",Zaměstnaní - Řemeslníci a opraváři - muži,"Zaměstnaní - Obsluha strojů a zařízení, montéři - muži",Zaměstnaní - Pomocní a nekvalifikovaní pracovníci - muži,Zaměstnaní - nezjištěno - muži,Zaměstnaní ženy,Zaměstnaní - Zaměstnanci v ozbrojených silách - ženy,Zaměstnaní - Zákonodárci a řídící pracovníci - ženy,Zaměstnaní - Specialisté - ženy,Zaměstnaní - Techničtí a odborní pracovníci - ženy,Zaměstnaní - Úředníci - ženy,Zaměstnaní - Pracovníci ve službách a prodeji - ženy,"Zaměstnaní - Kvalifikovaní pracovníci v zemědělství,lesnictví a rybářství - ženy",Zaměstnaní - Řemeslníci a opraváři - ženy,"Zaměstnaní - Obsluha strojů a zařízení, montéři - ženy",Zaměstnaní - Pomocní a nekvalifikovaní pracovníci - ženy,Zaměstnaní - nezjištěno - ženy
54731010,691,0,71,213,138,45,67,3,41,38,10,65,366,0,49,102,67,15,18,2,38,33,6,36,325,0,22,111,71,30,49,1,3,5,4,29
54732801,54,0,7,15,9,2,13,0,2,1,1,4,29,0,5,6,5,0,9,0,1,1,1,1,25,0,2,9,4,2,4,0,1,0,0,3
54732802,234,0,34,73,38,14,17,2,11,9,7,29,124,0,19,41,20,4,6,1,8,8,1,16,110,0,15,32,18,10,11,1,3,1,6,13
54732803,517,0,72,196,95,29,37,0,16,9,4,59,281,0,45,101,47,9,14,0,14,9,4,38,236,0,27,95,48,20,23,0,2,0,0,21
54733601,12,0,1,2,3,0,1,0,1,1,1,2,7,0,1,1,1,0,0,0,1,1,1,1,5,0,0,1,2,0,1,0,0,0,0,1
54733602,166,0,9,19,29,7,25,5,29,22,9,12,95,0,7,6,14,2,7,5,27,19,3,5,71,0,2,13,15,5,18,0,2,3,6,7
54733603,378,1,19,70,76,23,44,6,46,34,21,38,196,1,17,28,37,6,9,5,43,26,5,19,182,0,2,42,39,17,35,1,3,8,16,19
54733604,27,0,0,1,5,1,5,0,5,5,4,1,14,0,0,0,2,0,0,0,5,5,2,0,13,0,0,1,3,1,5,0,0,0,2,1
54733605,14,0,0,0,1,1,0,1,1,3,1,6,9,0,0,0,0,0,0,0,1,3,1,4,5,0,0,0,1,1,0,1,0,0,0,2
54733606,60,0,4,6,13,3,8,0,11,7,2,6,34,0,3,1,6,0,4,0,11,5,0,4,26,0,1,5,7,3,4,0,0,2,2,2
54733607,7,0,0,1,1,1,0,1,1,2,0,0,4,0,0,0,0,0,0,1,1,2,0,0,3,0,0,1,1,1,0,0,0,0,0,0
54733608,60,0,4,7,14,3,9,0,6,5,5,7,32,0,2,4,10,0,3,0,6,5,0,2,28,0,2,3,4,3,6,0,0,0,5,5
54733609,110,0,4,13,14,1,17,3,13,26,4,15,62,0,3,3,7,0,5,3,11,22,1,7,48,0,1,10,7,1,12,0,2,4,3,8
54733610,113,0,7,26,18,8,16,7,10,4,3,14,62,0,4,13,11,3,6,7,9,3,0,6,51,0,3,13,7,5,10,0,1,1,3,8
54733612,201,0,13,36,24,17,42,2,26,14,11,16,117,0,8,22,15,11,15,2,26,10,5,3,84,0,5,14,9,6,27,0,0,4,6,13
54733614,431,0,22,70,67,26,79,3,48,50,18,48,224,0,10,25,36,7,32,2,46,42,4,20,207,0,12,45,31,19,47,1,2,8,14,28
54733615,18,0,0,8,4,0,0,1,1,0,0,4,9,0,0,4,3,0,0,1,1,0,0,0,9,0,0,4,1,0,0,0,0,0,0,4
54733616,53,0,8,16,10,3,5,0,4,4,0,3,30,0,4,9,9,0,2,0,2,4,0,0,23,0,4,7,1,3,3,0,2,0,0,3
54733617,393,1,29,85,58,28,67,2,46,26,14,37,213,1,16,38,31,5,33,1,41,19,7,21,180,0,13,47,27,23,34,1,5,7,7,16
54733618,103,1,2,18,12,6,21,0,12,13,6,12,57,1,2,7,7,3,7,0,10,13,1,6,46,0,0,11,5,3,14,0,2,0,5,6
54733619,1043,2,44,190,158,54,203,12,95,109,54,122,542,2,33,73,68,19,62,11,86,101,18,69,501,0,11,117,90,35,141,1,9,8,36,53
54733620,97,0,5,19,11,6,18,0,9,10,6,13,55,0,3,7,6,4,6,0,9,9,2,9,42,0,2,12,5,2,12,0,0,1,4,4
54733622,655,5,51,136,134,34,99,5,47,60,29,55,360,4,37,54,80,14,37,4,45,51,10,24,295,1,14,82,54,20,62,1,2,9,19,31
54733623,29,0,2,12,6,1,3,0,2,2,0,1,11,0,1,3,1,0,2,0,2,2,0,0,18,0,1,9,5,1,1,0,0,0,0,1
54734401,139,1,7,36,25,18,18,2,10,7,3,12,71,0,4,16,15,7,7,0,9,7,1,5,68,1,3,20,10,11,11,2,1,0,2,7
54734402,437,3,26,109,84,35,56,1,21,25,12,65,249,1,19,57,44,10,24,0,20,20,7,47,188,2,7,52,40,25,32,1,1,5,5,18
54734404,139,5,14,59,19,12,13,0,2,1,2,12,78,5,8,36,12,5,4,0,2,1,0,5,61,0,6,23,7,7,9,0,0,0,2,7
54734405,10,0,2,2,1,1,2,0,2,0,0,0,4,0,2,0,0,0,1,0,1,0,0,0,6,0,0,2,1,1,1,0,1,0,0,0
54734406,1342,9,92,388,276,117,115,0,87,81,49,128,709,5,62,190,121,41,50,0,78,67,28,67,633,4,30,198,155,76,65,0,9,14,21,61
54734407,1868,5,143,515,391,153,201,5,126,108,53,168,984,4,98,241,168,55,85,2,113,89,34,95,884,1,45,274,223,98,116,3,13,19,19,73
54736101,130,0,22,32,29,11,12,0,2,7,2,13,70,0,15,14,13,5,7,0,2,6,1,7,60,0,7,18,16,6,5,0,0,1,1,6
54736102,164,0,8,33,35,14,23,1,15,10,12,13,91,0,6,12,20,6,7,1,13,10,8,8,73,0,2,21,15,8,16,0,2,0,4,5
54736103,132,0,6,51,21,12,12,0,6,12,4,8,72,0,4,27,12,4,4,0,5,9,3,4,60,0,2,24,9,8,8,0,1,3,1,4
54736104,2180,2,119,482,376,231,328,12,154,129,88,259,1147,1,77,245,182,84,121,6,139,111,40,141,1033,1,42,237,194,147,207,6,15,18,48,118
54736105,2169,5,86,501,327,208,285,5,145,159,103,345,1201,5,52,254,151,84,141,4,129,125,52,204,968,0,34,247,176,124,144,1,16,34,51,141
54736106,1278,4,86,339,225,116,158,6,76,72,44,152,702,3,50,177,111,44,69,4,69,65,15,95,576,1,36,162,114,72,89,2,7,7,29,57
54736109,105,0,12,33,22,16,10,1,3,4,2,2,55,0,7,19,9,9,2,0,3,3,2,1,50,0,5,14,13,7,8,1,0,1,0,1
54736110,34,0,1,3,9,3,8,0,3,3,0,4,22,0,1,2,5,1,4,0,3,3,0,3,12,0,0,1,4,2,4,0,0,0,0,1
54736111,3581,7,165,827,682,367,532,9,226,252,148,366,1841,6,109,362,312,122,243,6,200,218,54,209,1740,1,56,465,370,245,289,3,26,34,94,157
54736112,2119,2,77,430,391,214,426,6,135,154,70,214,1009,1,52,158,167,68,180,2,124,132,25,100,1110,1,25,272,224,146,246,4,11,22,45,114
54736113,446,1,11,75,66,44,64,2,52,38,28,65,254,1,6,44,28,23,20,2,47,29,9,45,192,0,5,31,38,21,44,0,5,9,19,20
54736114,4141,11,184,842,705,420,653,5,316,341,175,489,2123,9,112,377,293,160,280,4,282,281,71,254,2018,2,72,465,412,260,373,1,34,60,104,235
54736115,647,1,51,216,111,49,79,2,25,25,20,68,358,1,35,120,56,21,35,0,20,22,9,39,289,0,16,96,55,28,44,2,5,3,11,29
54736116,2205,4,89,361,329,212,292,5,194,179,109,431,1245,4,50,181,148,85,122,3,178,153,45,276,960,0,39,180,181,127,170,2,16,26,64,155
54736117,33,0,0,0,6,3,4,0,5,8,1,6,20,0,0,0,1,2,1,0,5,7,0,4,13,0,0,0,5,1,3,0,0,1,1,2
54736118,1738,3,126,468,341,140,192,4,103,83,53,225,949,2,79,226,179,51,92,2,97,71,24,126,789,1,47,242,162,89,100,2,6,12,29,99
54736119,144,0,12,40,29,6,18,1,6,9,10,13,78,0,8,20,15,0,9,0,5,9,5,7,66,0,4,20,14,6,9,1,1,0,5,6
54736120,191,0,2,1,1,3,4,0,102,11,19,48,166,0,2,0,1,3,1,0,98,10,5,46,25,0,0,1,0,0,3,0,4,1,14,2
54736121,825,1,41,180,155,108,105,1,64,62,37,71,432,1,26,84,68,39,48,1,59,58,10,38,393,0,15,96,87,69,57,0,5,4,27,33
54736122,1061,1,85,317,201,98,94,2,53,47,26,137,576,1,56,169,98,33,40,1,48,41,10,79,485,0,29,148,103,65,54,1,5,6,16,58
54736123,1238,0,80,288,224,111,171,3,108,82,54,117,655,0,53,133,110,39,64,2,96,72,17,69,583,0,27,155,114,72,107,1,12,10,37,48
54736124,41,0,0,0,1,0,0,0,11,1,6,22,38,0,0,0,1,0,0,0,11,1,5,20,3,0,0,0,0,0,0,0,0,0,1,2
54736125,649,0,51,158,121,51,83,1,57,51,20,56,342,0,35,68,59,17,30,0,55,42,8,28,307,0,16,90,62,34,53,1,2,9,12,28
54736126,1378,3,113,446,305,123,131,2,63,55,18,119,748,3,74,232,161,46,63,2,55,45,5,62,630,0,39,214,144,77,68,0,8,10,13,57
54736127,713,1,84,211,137,43,65,0,47,55,15,55,370,1,60,98,63,13,20,0,37,46,5,27,343,0,24,113,74,30,45,0,10,9,10,28
54737901,21,0,2,0,2,3,4,0,5,1,1,3,15,0,1,0,1,3,2,0,5,1,0,2,6,0,1,0,1,0,2,0,0,0,1,1
54737902,25,0,1,2,4,1,6,1,3,2,1,4,19,0,1,1,2,0,5,1,2,2,1,4,6,0,0,1,2,1,1,0,1,0,0,0
54737903,1189,2,113,299,209,101,126,2,113,48,26,150,650,2,77,135,99,32,54,1,104,42,9,95,539,0,36,164,110,69,72,1,9,6,17,55
54737905,1110,2,92,346,231,97,124,0,35,44,23,116,593,2,64,186,112,38,56,0,32,37,5,61,517,0,28,160,119,59,68,0,3,7,18,55
54737907,38,0,10,13,10,1,0,0,0,0,0,4,18,0,8,5,4,0,0,0,0,0,0,1,20,0,2,8,6,1,0,0,0,0,0,3
54738701,36,0,1,6,10,5,5,0,3,4,1,1,20,0,1,1,6,3,2,0,3,3,0,1,16,0,0,5,4,2,3,0,0,1,1,0
54738702,1024,1,67,299,188,83,131,2,78,50,37,88,551,1,46,154,88,30,48,1,74,47,14,48,473,0,21,145,100,53,83,1,4,3,23,40
54738703,79,0,4,20,13,9,13,0,4,7,3,6,42,0,3,11,5,3,8,0,4,5,0,3,37,0,1,9,8,6,5,0,0,2,3,3
54738704,40,0,1,1,10,3,6,0,5,7,4,3,29,0,1,1,7,2,4,0,4,6,2,2,11,0,0,0,3,1,2,0,1,1,2,1
54738705,117,0,5,6,14,9,21,0,22,15,4,21,80,0,4,4,5,3,10,0,21,14,2,17,37,0,1,2,9,6,11,0,1,1,2,4
54738707,2264,2,175,662,444,214,236,7,128,111,57,228,1166,2,105,327,194,80,91,3,112,96,26,130,1098,0,70,335,250,134,145,4,16,15,31,98
54738708,2454,7,135,567,483,237,302,9,171,152,83,308,1324,7,86,256,246,92,126,4,157,132,41,177,1130,0,49,311,237,145,176,5,14,20,42,131
54738709,269,0,14,55,52,26,32,0,21,21,10,38,149,0,10,27,25,13,13,0,16,15,5,25,120,0,4,28,27,13,19,0,5,6,5,13
54738710,866,1,82,244,190,67,82,2,57,36,14,91,441,1,65,115,83,16,32,0,51,29,5,44,425,0,17,129,107,51,50,2,6,7,9,47
54738711,1890,0,89,462,373,187,224,4,130,115,62,244,983,0,60,214,177,65,77,2,118,100,26,144,907,0,29,248,196,122,147,2,12,15,36,100
54738713,1423,2,136,502,293,101,128,1,47,34,17,162,778,2,98,273,149,29,59,1,40,26,8,93,645,0,38,229,144,72,69,0,7,8,9,69
54738714,3035,3,205,840,639,270,361,11,193,184,77,252,1544,3,132,405,286,85,146,6,168,154,32,127,1491,0,73,435,353,185,215,5,25,30,45,125
54738715,1182,1,83,366,258,101,122,2,56,57,26,110,630,1,55,193,132,39,52,1,50,49,7,51,552,0,28,173,126,62,70,1,6,8,19,59
54738716,1829,3,94,420,379,147,230,7,139,104,65,241,998,3,65,191,183,46,102,5,127,91,24,161,831,0,29,229,196,101,128,2,12,13,41,80
54738717,87,0,23,25,23,1,5,0,1,0,0,9,48,0,18,12,10,0,0,0,1,0,0,7,39,0,5,13,13,1,5,0,0,0,0,2
54738719,2965,3,145,696,594,302,422,8,211,198,93,293,1454,3,83,297,256,106,174,5,180,173,40,137,1511,0,62,399,338,196,248,3,31,25,53,156
54739501,687,1,53,197,136,49,78,3,50,35,11,74,376,1,34,100,66,17,23,3,47,30,6,49,311,0,19,97,70,32,55,0,3,5,5,25
54739502,2456,3,121,639,474,243,294,4,189,166,74,249,1265,3,80,284,205,94,101,3,178,147,24,146,1191,0,41,355,269,149,193,1,11,19,50,103
54739503,67,0,5,16,18,4,9,0,2,6,0,7,35,0,2,6,6,2,6,0,2,5,0,6,32,0,3,10,12,2,3,0,0,1,0,1
54740901,64,0,6,14,10,3,14,0,6,4,3,4,36,0,5,8,5,0,4,0,6,4,2,2,28,0,1,6,5,3,10,0,0,0,1,2
54740903,17,0,0,2,2,4,3,0,5,1,0,0,13,0,0,1,2,3,2,0,4,1,0,0,4,0,0,1,0,1,1,0,1,0,0,0
54740904,1343,1,118,352,266,103,172,2,75,60,22,172,740,1,83,177,123,43,76,1,70,47,10,109,603,0,35,175,143,60,96,1,5,13,12,63
54741701,23,0,1,10,3,0,4,0,1,2,0,2,16,0,0,6,3,0,2,0,1,2,0,2,7,0,1,4,0,0,2,0,0,0,0,0
54741702,192,1,26,84,30,14,14,0,3,5,0,15,106,1,21,45,12,8,4,0,2,5,0,8,86,0,5,39,18,6,10,0,1,0,0,7
54741703,182,2,16,51,35,16,14,0,11,6,6,25,95,1,9,24,21,6,6,0,11,4,2,11,87,1,7,27,14,10,8,0,0,2,4,14
54741704,5991,22,304,1332,1069,589,802,20,501,424,268,660,3192,18,183,674,492,211,324,15,452,355,97,371,2799,4,121,658,577,378,478,5,49,69,171,289
54741705,2103,3,118,517,396,167,296,6,177,136,65,222,1129,3,71,238,192,58,115,5,163,112,29,143,974,0,47,279,204,109,181,1,14,24,36,79
54741706,2768,5,238,961,572,264,251,9,98,85,35,250,1498,4,160,541,281,83,103,7,86,75,13,145,1270,1,78,420,291,181,148,2,12,10,22,105
54741707,15,0,0,0,2,0,2,0,0,2,3,6,10,0,0,0,1,0,2,0,0,2,2,3,5,0,0,0,1,0,0,0,0,0,1,3
54741708,1023,1,66,341,199,94,103,2,46,34,25,112,518,1,38,170,94,31,33,2,39,29,10,71,505,0,28,171,105,63,70,0,7,5,15,41
54741709,69,0,8,13,14,9,7,0,5,5,3,5,36,0,8,6,6,2,2,0,5,4,2,1,33,0,0,7,8,7,5,0,0,1,1,4
54743301,61,0,3,5,15,4,10,3,6,9,2,4,31,0,1,1,8,1,2,3,5,7,1,2,30,0,2,4,7,3,8,0,1,2,1,2
54743302,241,5,12,21,38,9,38,4,50,28,8,28,138,5,9,8,14,2,10,4,44,20,2,20,103,0,3,13,24,7,28,0,6,8,6,8
54744101,43,1,0,3,10,2,3,0,7,9,2,6,26,1,0,2,4,0,2,0,7,7,0,3,17,0,0,1,6,2,1,0,0,2,2,3
54744102,19,0,2,5,1,1,1,2,4,2,0,1,12,0,1,2,1,0,1,2,3,2,0,0,7,0,1,3,0,1,0,0,1,0,0,1
54744104,60,0,5,6,9,1,4,3,8,8,1,15,32,0,5,3,3,0,0,0,7,5,0,9,28,0,0,3,6,1,4,3,1,3,1,6
54744105,19,0,2,4,1,1,0,0,4,2,1,4,11,0,1,1,1,0,0,0,4,1,0,3,8,0,1,3,0,1,0,0,0,1,1,1
54744107,76,0,3,11,9,3,7,7,9,23,3,1,43,0,3,2,6,0,2,4,7,17,1,1,33,0,0,9,3,3,5,3,2,6,2,0
54744108,14,0,2,1,5,3,0,1,1,1,0,0,7,0,1,0,3,1,0,0,1,1,0,0,7,0,1,1,2,2,0,1,0,0,0,0
54744109,138,0,6,17,18,5,17,2,24,30,4,15,80,0,4,5,10,0,6,2,20,21,2,10,58,0,2,12,8,5,11,0,4,9,2,5
54745001,135,4,8,14,36,6,12,3,20,23,7,2,69,3,3,6,15,0,5,1,15,16,4,1,66,1,5,8,21,6,7,2,5,7,3,1
54746801,10,0,0,0,4,0,0,1,2,1,0,2,7,0,0,0,2,0,0,1,2,0,0,2,3,0,0,0,2,0,0,0,0,1,0,0
54746802,98,0,2,13,9,7,12,5,21,14,2,13,62,0,1,3,2,2,8,4,15,12,2,13,36,0,1,10,7,5,4,1,6,2,0,0
54747601,77,1,6,6,9,3,19,2,6,12,4,9,38,1,1,1,4,1,5,2,6,10,2,5,39,0,5,5,5,2,14,0,0,2,2,4
54747602,39,0,3,3,7,1,6,1,5,3,3,7,25,0,1,1,4,1,2,1,5,2,3,5,14,0,2,2,3,0,4,0,0,1,0,2
54747603,20,0,2,0,2,0,5,1,4,2,2,2,13,0,2,0,1,0,2,1,4,2,0,1,7,0,0,0,1,0,3,0,0,0,2,1
54748401,75,0,4,8,9,4,9,4,13,8,5,11,43,0,3,3,6,2,2,3,9,6,1,8,32,0,1,5,3,2,7,1,4,2,4,3
54748402,11,0,0,1,3,2,0,0,2,0,0,3,5,0,0,0,1,1,0,0,1,0,0,2,6,0,0,1,2,1,0,0,1,0,0,1
54749201,20,0,1,1,4,3,0,0,5,0,1,5,12,0,1,0,2,2,0,0,5,0,0,2,8,0,0,1,2,1,0,0,0,0,1,3
54749202,16,0,1,2,3,0,2,0,2,3,3,0,11,0,1,0,3,0,2,0,2,2,1,0,5,0,0,2,0,0,0,0,0,1,2,0
54749203,28,0,2,4,4,0,3,2,4,8,0,1,16,0,1,2,3,0,1,1,3,5,0,0,12,0,1,2,1,0,2,1,1,3,0,1
54749204,21,0,0,3,0,2,3,1,3,6,0,3,15,0,0,2,0,1,2,1,3,5,0,1,6,0,0,1,0,1,1,0,0,1,0,2
54749205,25,0,1,1,3,1,2,1,7,6,2,1,15,0,1,0,2,0,0,1,6,4,1,0,10,0,0,1,1,1,2,0,1,2,1,1
54749206,41,0,1,4,5,4,0,0,6,11,4,6,22,0,1,3,1,1,0,0,5,7,2,2,19,0,0,1,4,3,0,0,1,4,2,4
54749208,36,0,1,7,3,3,1,0,4,7,4,6,20,0,0,3,0,1,1,0,3,5,2,5,16,0,1,4,3,2,0,0,1,2,2,1
54749209,16,0,0,3,2,1,1,1,3,3,0,2,10,0,0,2,0,1,0,1,2,3,0,1,6,0,0,1,2,0,1,0,1,0,0,1
54749210,28,0,3,3,5,2,3,6,1,4,0,1,17,0,2,1,2,0,1,5,1,4,0,1,11,0,1,2,3,2,2,1,0,0,0,0
54749211,53,0,1,7,15,2,4,4,8,5,3,4,27,0,0,2,6,2,0,4,7,4,1,1,26,0,1,5,9,0,4,0,1,1,2,3
54749213,21,0,0,1,2,5,2,2,5,3,0,1,10,0,0,0,0,1,0,2,5,1,0,1,11,0,0,1,2,4,2,0,0,2,0,0
54749214,31,0,0,2,6,1,2,0,10,6,0,4,19,0,0,2,1,0,0,0,8,4,0,4,12,0,0,0,5,1,2,0,2,2,0,0
54749215,16,0,1,3,0,3,0,3,4,0,1,1,9,0,1,0,0,1,0,3,4,0,0,0,7,0,0,3,0,2,0,0,0,0,1,1
54749216,23,0,0,4,6,2,1,2,1,4,1,2,16,0,0,1,4,2,1,2,1,3,0,2,7,0,0,3,2,0,0,0,0,1,1,0
54749217,21,0,0,3,4,1,1,1,6,2,0,3,13,0,0,1,1,0,1,0,6,1,0,3,8,0,0,2,3,1,0,1,0,1,0,0
54749218,88,0,6,13,16,6,11,0,13,13,5,5,47,0,3,5,8,1,4,0,10,10,2,4,41,0,3,8,8,5,7,0,3,3,3,1
54749219,29,0,1,3,6,1,4,2,5,6,1,0,16,0,1,2,3,0,3,1,3,3,0,0,13,0,0,1,3,1,1,1,2,3,1,0
54749220,36,0,1,3,5,2,2,4,5,8,1,5,22,0,1,1,1,1,0,3,3,7,1,4,14,0,0,2,4,1,2,1,2,1,0,1
54749221,14,0,0,0,4,1,1,1,1,2,3,1,8,0,0,0,1,0,1,1,1,2,1,1,6,0,0,0,3,1,0,0,0,0,2,0
54749222,101,0,8,13,19,2,17,4,13,9,5,11,57,0,4,2,14,1,6,3,10,8,2,7,44,0,4,11,5,1,11,1,3,1,3,4
54749223,191,0,10,25,33,16,18,3,27,30,11,18,104,0,6,10,18,8,5,2,22,18,3,12,87,0,4,15,15,8,13,1,5,12,8,6
54749224,10,0,2,1,0,3,0,1,1,2,0,0,6,0,1,0,0,1,0,1,1,2,0,0,4,0,1,1,0,2,0,0,0,0,0,0
54749225,84,0,6,8,11,5,8,4,13,14,6,9,49,0,2,4,8,2,3,3,12,9,2,4,35,0,4,4,3,3,5,1,1,5,4,5
54749226,51,1,3,7,7,3,5,0,7,10,3,5,32,1,3,3,4,0,2,0,6,9,1,3,19,0,0,4,3,3,3,0,1,1,2,2
54749227,417,0,18,98,77,32,65,4,33,35,23,32,221,0,15,45,44,14,18,3,27,27,7,21,196,0,3,53,33,18,47,1,6,8,16,11
54749228,290,0,19,48,38,21,37,1,36,44,22,24,158,0,12,20,16,11,15,1,27,30,11,15,132,0,7,28,22,10,22,0,9,14,11,9
54749229,664,2,50,125,138,50,81,2,69,86,17,44,354,2,37,44,66,18,29,2,58,63,7,28,310,0,13,81,72,32,52,0,11,23,10,16
54749230,276,1,8,27,29,8,44,1,35,27,12,84,164,1,7,10,16,2,22,1,29,18,5,53,112,0,1,17,13,6,22,0,6,9,7,31
54749232,19,0,0,0,3,0,3,7,0,2,2,2,8,0,0,0,1,0,1,3,0,2,0,1,11,0,0,0,2,0,2,4,0,0,2,1
54749233,22,0,5,3,1,2,4,1,3,2,0,1,12,0,3,2,0,0,1,1,2,2,0,1,10,0,2,1,1,2,3,0,1,0,0,0
54749234,205,0,6,22,32,7,20,2,32,55,5,24,127,0,6,7,18,3,6,2,28,39,1,17,78,0,0,15,14,4,14,0,4,16,4,7
54749235,279,0,26,77,70,26,13,3,18,16,10,20,155,0,23,35,40,10,2,2,16,11,4,12,124,0,3,42,30,16,11,1,2,5,6,8
54749236,1008,1,31,144,142,61,139,11,136,168,61,114,526,1,17,57,78,17,38,7,113,112,26,60,482,0,14,87,64,44,101,4,23,56,35,54
54749237,2440,3,102,412,451,162,324,17,281,351,111,226,1281,3,68,156,222,55,123,14,227,243,43,127,1159,0,34,256,229,107,201,3,54,108,68,99
54749239,772,2,48,148,167,56,87,7,88,80,24,65,423,1,36,65,86,16,28,6,78,58,8,41,349,1,12,83,81,40,59,1,10,22,16,24
54749240,421,2,23,50,71,20,51,2,51,68,26,57,239,2,11,22,38,12,23,1,38,40,15,37,182,0,12,28,33,8,28,1,13,28,11,20
54749242,281,0,10,40,49,23,35,6,33,49,18,18,155,0,6,20,27,8,14,5,26,32,9,8,126,0,4,20,22,15,21,1,7,17,9,10
54751401,96,1,8,16,20,7,16,1,9,10,4,4,50,1,5,6,11,3,4,1,8,7,3,1,46,0,3,10,9,4,12,0,1,3,1,3
54753101,66,0,2,5,14,2,8,2,13,12,2,6,43,0,2,2,8,2,2,1,11,9,1,5,23,0,0,3,6,0,6,1,2,3,1,1
54754901,83,1,2,9,11,4,10,2,13,15,10,6,46,1,2,5,8,1,2,0,12,9,3,3,37,0,0,4,3,3,8,2,1,6,7,3
54756502,73,0,4,13,10,1,11,3,10,14,2,5,39,0,4,4,3,0,5,1,9,11,1,1,34,0,0,9,7,1,6,2,1,3,1,4
54756503,25,0,1,6,3,1,3,0,1,2,1,7,14,0,0,3,2,0,1,0,1,2,1,4,11,0,1,3,1,1,2,0,0,0,0,3
54758101,306,0,12,47,33,17,29,5,59,63,14,27,173,0,8,14,15,9,12,4,51,38,6,16,133,0,4,33,18,8,17,1,8,25,8,11
54758102,11,0,1,0,1,0,1,0,1,6,0,1,6,0,1,0,0,0,0,0,1,4,0,0,5,0,0,0,1,0,1,0,0,2,0,1
54760301,71,1,2,11,9,2,5,3,14,9,3,12,42,1,2,5,3,0,1,3,12,8,1,6,29,0,0,6,6,2,4,0,2,1,2,6
54763801,147,0,9,20,19,8,19,3,13,35,8,13,83,0,8,5,8,3,3,2,10,30,5,9,64,0,1,15,11,5,16,1,3,5,3,4
54763802,16,0,2,2,4,0,3,0,1,4,0,0,9,0,1,1,3,0,1,0,1,2,0,0,7,0,1,1,1,0,2,0,0,2,0,0
54764601,1053,2,58,140,191,71,123,6,159,119,50,134,573,2,37,57,101,27,37,5,129,77,24,77,480,0,21,83,90,44,86,1,30,42,26,57
54765401,13,0,0,0,5,0,1,0,0,5,0,2,8,0,0,0,3,0,0,0,0,4,0,1,5,0,0,0,2,0,1,0,0,1,0,1
54765402,84,2,1,6,11,8,7,3,16,14,2,14,49,2,1,0,7,2,0,2,15,7,1,12,35,0,0,6,4,6,7,1,1,7,1,2
54766201,20,0,1,1,1,3,2,2,3,5,0,2,14,0,1,1,0,1,1,1,2,5,0,2,6,0,0,0,1,2,1,1,1,0,0,0
54766202,148,0,4,17,12,6,20,10,34,21,10,14,85,0,3,6,7,2,3,6,30,19,3,6,63,0,1,11,5,4,17,4,4,2,7,8
54768901,14,0,0,1,2,0,0,2,3,2,2,2,11,0,0,1,0,0,0,1,3,2,2,2,3,0,0,0,2,0,0,1,0,0,0,0
54768903,10,0,1,1,0,0,2,1,1,3,0,1,6,0,1,0,0,0,0,1,1,3,0,0,4,0,0,1,0,0,2,0,0,0,0,1
54768904,16,1,2,2,1,1,2,0,1,4,1,1,10,0,2,1,1,1,0,0,1,3,1,0,6,1,0,1,0,0,2,0,0,1,0,1
54770101,29,0,3,4,6,0,4,0,4,1,1,6,18,0,2,2,3,0,0,0,4,0,1,6,11,0,1,2,3,0,4,0,0,1,0,0
54771901,21,0,0,8,2,1,0,2,4,2,0,2,12,0,0,3,2,0,0,0,4,1,0,2,9,0,0,5,0,1,0,2,0,1,0,0
54771902,181,0,10,23,26,10,12,10,31,29,11,19,107,0,5,11,10,3,4,8,28,23,5,10,74,0,5,12,16,7,8,2,3,6,6,9
54771904,13,0,0,3,1,1,2,2,0,1,0,3,9,0,0,2,0,0,2,1,0,1,0,3,4,0,0,1,1,1,0,1,0,0,0,0
54771905,72,0,0,5,7,2,12,3,8,12,5,18,40,0,0,2,6,0,4,3,7,7,2,9,32,0,0,3,1,2,8,0,1,5,3,9
54771906,21,0,1,4,6,1,4,0,1,2,0,2,12,0,1,1,4,0,2,0,1,2,0,1,9,0,0,3,2,1,2,0,0,0,0,1
54772701,51,0,0,10,7,4,4,0,10,6,4,6,27,0,0,4,4,3,0,0,8,5,0,3,24,0,0,6,3,1,4,0,2,1,4,3
54773501,302,2,13,34,44,15,32,2,53,54,20,33,175,1,7,9,23,8,11,2,45,39,8,22,127,1,6,25,21,7,21,0,8,15,12,11
